city,date,temp,humidity,rainfall,wind_speed,uv_index,sunrise,sunset,moonrise,moonset,moon_phase,illumination
Hai Phong,2024-02-01,21.1,1.2347329104772793,-0.342756700359467,0.15477264000268953,-1.11676141760505,6.5,17.733333333333334,23.133333333333333,10.233333333333333,1,0.6262362016728518
Can Tho,2024-02-01,26.9,-0.4657165544444382,-0.461724496681826,0.5346743069702684,0.3440173643863852,6.316666666666666,18.016666666666666,23.033333333333335,10.416666666666666,1,0.6262362016728518
Dien BienQuang Ninh,2024-02-01,23.5,0.6679164221700401,-0.4599749702653208,-0.34669756039451466,0.3440173643863852,6.15,17.75,22.833333333333332,10.166666666666666,1,0.6262362016728518
Binh Duong,2024-02-01,22.8,0.9918115583456053,-0.4599749702653208,0.42830184021934586,-0.38637202660933245,6.266666666666667,17.733333333333334,22.933333333333334,10.183333333333334,1,0.6262362016728518
Ha Giang,2024-02-01,13.6,0.10109993386280093,-0.4608497334735734,1.0817327074035816,-0.38637202660933245,6.666666666666667,17.8,23.283333333333335,10.333333333333334,1,0.6262362016728518
Cao Bang,2024-02-01,15.7,1.720575614740627,-0.2762746965322664,-1.7143435614777989,-1.8471508086007677,6.566666666666666,17.716666666666665,23.2,10.25,1,0.6262362016728518
Lai Chau,2024-02-01,19.5,-0.14182141826887298,-0.45297686459929964,-1.547186828012064,-1.11676141760505,6.766666666666667,17.933333333333334,23.4,10.466666666666667,1,0.6262362016728518
Lao Cai,2024-02-01,15.9,0.18207371790669225,-0.4608497334735734,-1.6079710947268766,-1.11676141760505,6.716666666666667,17.866666666666667,23.35,10.4,1,0.6262362016728518
Tuyen Quang,2024-02-01,21.8,0.5059688540822574,-0.4153620466444361,-0.17954082692878004,-0.38637202660933245,6.616666666666667,17.8,23.25,10.316666666666666,1,0.6262362016728518
Lang Son,2024-02-01,17.6,1.720575614740627,-0.30601664561285613,-1.7143435614777989,-1.8471508086007677,6.516666666666667,17.7,23.15,10.216666666666667,1,0.6262362016728518
Bac Kan,2024-02-01,16.8,1.720575614740627,-0.058458657677359,-1.9878727616944554,-1.8471508086007677,6.583333333333333,17.75,23.216666666666665,10.283333333333333,1,0.6262362016728518
Thai Nguyen,2024-02-01,19.7,1.477654262608953,-0.2788989861570243,-1.2128733610805946,-1.11676141760505,6.566666666666666,17.766666666666666,23.2,10.283333333333333,1,0.6262362016728518
Yen Bai,2024-02-01,21.8,0.5059688540822574,-0.4153620466444361,-0.17954082692878004,-0.38637202660933245,6.633333333333333,17.833333333333332,23.266666666666666,10.35,1,0.6262362016728518
Son La,2024-02-01,18.0,-1.1135068267955686,-0.461724496681826,-1.0001284275787505,0.3440173643863852,6.7,17.9,23.333333333333332,10.416666666666666,1,0.6262362016728518
Phu Tho,2024-02-01,28.0,-1.1944806108394599,-0.461724496681826,1.0209484406887692,1.8047961463778204,6.283333333333333,17.95,22.983333333333334,10.35,1,0.6262362016728518
Bac Giang,2024-02-01,21.2,1.153759126433388,-0.2596541955754662,0.5346743069702684,-1.11676141760505,6.55,17.75,23.166666666666668,10.266666666666667,1,0.6262362016728518
Quang Ninh,2024-02-01,23.5,0.6679164221700401,-0.4599749702653208,-0.34669756039451466,0.3440173643863852,6.15,17.75,22.833333333333332,10.166666666666666,1,0.6262362016728518
Bac Ninh,2024-02-01,21.2,1.153759126433388,-0.2596541955754662,0.5346743069702684,-1.11676141760505,6.55,17.766666666666666,23.183333333333334,10.283333333333333,1,0.6262362016728518
Ha Nam,2024-02-01,23.0,0.7488902062139314,-0.420610625893952,0.30673330678972105,-0.38637202660933245,6.516666666666667,17.816666666666666,23.166666666666668,10.316666666666666,1,0.6262362016728518
Hung Yen,2024-02-01,21.1,1.2347329104772793,-0.342756700359467,0.15477264000268953,-1.11676141760505,6.5,17.716666666666665,23.133333333333333,10.233333333333333,1,0.6262362016728518
Thai Binh,2024-02-01,22.3,0.9918115583456053,-0.3628762541492777,1.0209484406887692,-1.11676141760505,6.516666666666667,17.766666666666666,23.15,10.266666666666667,1,0.6262362016728518
Nam Dinh,2024-02-01,22.5,0.910837774301714,-0.37512293906481464,0.8537917072230343,-0.38637202660933245,6.516666666666667,17.766666666666666,23.166666666666668,10.283333333333333,1,0.6262362016728518
Ninh Binh,2024-02-01,22.5,0.910837774301714,-0.37512293906481464,0.8537917072230343,-0.38637202660933245,6.533333333333333,17.783333333333335,23.166666666666668,10.283333333333333,1,0.6262362016728518
Thanh Hoa,2024-02-01,23.0,0.7488902062139314,-0.420610625893952,0.30673330678972105,-0.38637202660933245,6.533333333333333,17.816666666666666,23.183333333333334,10.316666666666666,1,0.6262362016728518
Nghe An,2024-02-01,15.9,0.18207371790669225,-0.4608497334735734,-1.6079710947268766,-1.11676141760505,6.683333333333334,17.85,23.316666666666666,10.366666666666667,1,0.6262362016728518
Ha Tinh,2024-02-01,22.5,0.9918115583456053,-0.461724496681826,-0.4530700271454369,-0.38637202660933245,6.5,17.833333333333332,23.15,10.316666666666666,1,0.6262362016728518
Quang Binh,2024-02-01,27.3,-0.6276641225322208,-0.461724496681826,1.0209484406887692,1.0744067553821028,6.283333333333333,17.966666666666665,23.0,10.366666666666667,1,0.6262362016728518
Quang Tri,2024-02-01,21.1,1.2347329104772793,-0.342756700359467,0.15477264000268953,-1.11676141760505,6.516666666666667,17.733333333333334,23.15,10.25,1,0.6262362016728518
Thua Thien Hue,2024-02-01,23.6,0.7488902062139314,-0.45297686459929964,-0.39228576043062424,-0.38637202660933245,6.333333333333333,17.766666666666666,23.0,10.216666666666667,1,0.6262362016728518
Quang Nam,2024-02-01,22.8,0.9918115583456053,-0.4599749702653208,0.42830184021934586,-0.38637202660933245,6.283333333333333,17.733333333333334,22.95,10.183333333333334,1,0.6262362016728518
Quang Ngai,2024-02-01,22.7,0.910837774301714,-0.461724496681826,-0.39228576043062424,-0.38637202660933245,6.233333333333333,17.716666666666665,22.9,10.166666666666666,1,0.6262362016728518
Binh Dinh,2024-02-01,27.0,-0.3037689863566556,-0.4599749702653208,0.30673330678972105,0.3440173643863852,6.333333333333333,18.083333333333332,23.05,10.466666666666667,1,0.6262362016728518
Phu Yen,2024-02-01,23.7,-0.7086379065761121,-0.461724496681826,-0.39228576043062424,0.3440173643863852,6.233333333333333,17.766666666666666,22.9,10.2,1,0.6262362016728518
Khanh Hoa,2024-02-01,28.0,-1.1944806108394599,-0.461724496681826,1.0209484406887692,1.8047961463778204,6.3,17.966666666666665,23.0,10.366666666666667,1,0.6262362016728518
Ninh Thuan,2024-02-01,23.7,-0.7086379065761121,-0.461724496681826,-0.39228576043062424,0.3440173643863852,6.2,17.733333333333334,22.866666666666667,10.166666666666666,1,0.6262362016728518
Binh Thuan,2024-02-01,27.3,-0.6276641225322208,-0.461724496681826,1.0209484406887692,1.0744067553821028,6.283333333333333,17.966666666666665,22.983333333333334,10.366666666666667,1,0.6262362016728518
Kon Tum,2024-02-01,23.7,-0.7086379065761121,-0.461724496681826,-0.39228576043062424,0.3440173643863852,6.266666666666667,17.783333333333335,22.933333333333334,10.216666666666667,1,0.6262362016728518
Gia Lai,2024-02-01,23.7,-0.7086379065761121,-0.461724496681826,-0.39228576043062424,0.3440173643863852,6.25,17.8,22.933333333333334,10.233333333333333,1,0.6262362016728518
Dak Lak,2024-02-01,-5.0,0.34402128599447485,-0.008597154806958577,-0.012384093463045387,-4.038318981587921,7.283333333333333,17.783333333333335,23.966666666666665,10.533333333333333,1,0.5975983466010792
Dak Nong,2024-02-01,25.0,-1.0325330427516775,-0.461724496681826,-0.8329716941130157,0.3440173643863852,6.25,17.85,22.933333333333334,10.266666666666667,1,0.6262362016728518
Lam Dong,2024-02-01,23.6,0.7488902062139314,-0.45297686459929964,-0.39228576043062424,-0.38637202660933245,6.35,17.766666666666666,23.0,10.233333333333333,1,0.6262362016728518
Binh Phuoc,2024-02-01,27.3,-0.6276641225322208,-0.461724496681826,1.0209484406887692,1.0744067553821028,6.283333333333333,17.966666666666665,22.983333333333334,10.366666666666667,1,0.6262362016728518
Tay Ninh,2024-02-01,27.9,-1.1135068267955686,-0.461724496681826,0.5802625070063774,1.0744067553821028,6.333333333333333,17.983333333333334,23.033333333333335,10.383333333333333,1,0.6262362016728518
Binh Duong,2024-02-01,22.8,0.9918115583456053,-0.4599749702653208,0.42830184021934586,-0.38637202660933245,6.266666666666667,17.733333333333334,22.933333333333334,10.183333333333334,1,0.6262362016728518
Dong Nai,2024-02-01,22.5,0.9918115583456053,-0.461724496681826,-0.4530700271454369,-0.38637202660933245,6.466666666666667,17.816666666666666,23.116666666666667,10.3,1,0.6262362016728518
Ba Ria - Vung Tau,2024-02-01,25.6,0.4249950700383662,-0.461724496681826,2.2214377083063184,0.3440173643863852,6.233333333333333,17.933333333333334,22.95,10.333333333333334,1,0.6262362016728518
Long An,2024-02-01,26.9,-0.7086379065761121,-0.461724496681826,0.30673330678972105,1.0744067553821028,6.366666666666666,18.033333333333335,23.066666666666666,10.433333333333334,1,0.6262362016728518
Tien Giang,2024-02-01,22.3,0.6679164221700401,-0.4092387041866677,0.2611451067536115,-0.38637202660933245,6.566666666666666,17.8,23.216666666666665,10.316666666666666,1,0.6262362016728518
Ben Tre,2024-02-01,27.1,-0.4657165544444382,-0.461724496681826,0.15477264000268953,1.0744067553821028,6.283333333333333,17.983333333333334,22.983333333333334,10.383333333333333,1,0.6262362016728518
Tra Vinh,2024-02-01,26.5,-0.14182141826887298,-0.461724496681826,0.30673330678972105,1.0744067553821028,6.283333333333333,17.983333333333334,22.983333333333334,10.383333333333333,1,0.6262362016728518
Vinh Long,2024-02-01,27.1,-0.5466903384883295,-0.461724496681826,0.5346743069702684,0.3440173643863852,6.316666666666666,18.0,23.016666666666666,10.4,1,0.6262362016728518
Dong Thap,2024-02-01,21.8,0.5059688540822574,-0.4153620466444361,-0.17954082692878004,-0.38637202660933245,6.65,17.833333333333332,23.283333333333335,10.366666666666667,1,0.6262362016728518
An Giang,2024-02-01,22.7,0.910837774301714,-0.461724496681826,-0.39228576043062424,-0.38637202660933245,6.2,17.716666666666665,22.866666666666667,10.15,1,0.6262362016728518
Kien Giang,2024-02-01,6.2,0.5059688540822574,-0.2570299059507083,-1.167285161044485,-3.307929590592203,7.9,17.533333333333335,11.874778753980827,10.5,1,0.5689604915293066
Can Tho,2024-02-01,26.9,-0.4657165544444382,-0.461724496681826,0.5346743069702684,0.3440173643863852,6.316666666666666,18.016666666666666,23.033333333333335,10.416666666666666,1,0.6262362016728518
Hau Giang,2024-02-01,13.6,0.10109993386280093,-0.4608497334735734,1.0817327074035816,-0.38637202660933245,6.666666666666667,17.8,23.283333333333335,10.333333333333334,1,0.6262362016728518
Soc Trang,2024-02-01,26.7,-0.14182141826887298,-0.461724496681826,0.8537917072230343,1.0744067553821028,6.3,18.016666666666666,23.016666666666666,10.416666666666666,1,0.6262362016728518
Bac Lieu,2024-02-01,26.7,-0.14182141826887298,-0.461724496681826,0.8537917072230343,1.0744067553821028,6.3,18.05,23.016666666666666,10.433333333333334,1,0.6262362016728518
Ca Mau,2024-02-01,27.0,-0.3037689863566556,-0.4599749702653208,0.30673330678972105,0.3440173643863852,6.35,18.083333333333332,23.066666666666666,10.466666666666667,1,0.6262362016728518
Hanoi,2024-02-02,22.9,0.5059688540822574,-0.3952424928546254,0.9145759739378473,-0.38637202660933245,6.55,17.783333333333335,11.874778753980827,10.833333333333334,1,0.3684955060268985
Ho Chi Minh City,2024-02-02,28.0,-1.1135068267955686,-0.461724496681826,0.8537917072230343,1.8047961463778204,6.266666666666667,17.95,23.766666666666666,10.966666666666667,1,0.3684955060268985
Da Nang,2024-02-02,22.8,0.9918115583456053,-0.461724496681826,-0.39228576043062424,-0.38637202660933245,6.483333333333333,17.85,23.983333333333334,10.9,1,0.3684955060268985
Hai Phong,2024-02-02,21.5,0.6679164221700401,-0.4372311268507521,0.09398837328787658,-1.11676141760505,6.5,17.733333333333334,0.0,10.783333333333333,1,0.3684955060268985
Can Tho,2024-02-02,27.0,-0.3847427704005469,-0.461724496681826,0.2611451067536115,0.3440173643863852,6.316666666666666,18.033333333333335,23.816666666666666,11.05,1,0.3684955060268985
Dien BienQuang Ninh,2024-02-02,23.0,0.6679164221700401,-0.461724496681826,-0.6658149606472812,0.3440173643863852,6.15,17.75,23.633333333333333,10.766666666666667,1,0.3684955060268985
Binh Duong,2024-02-02,22.7,0.910837774301714,-0.4608497334735734,0.30673330678972105,-0.38637202660933245,6.266666666666667,17.733333333333334,23.766666666666666,10.766666666666667,1,0.3684955060268985
Ha Giang,2024-02-02,13.6,0.10109993386280093,-0.461724496681826,1.0209484406887692,-1.11676141760505,6.65,17.8,11.874778753980827,10.85,1,0.3684955060268985
Cao Bang,2024-02-02,18.4,1.5586280466528444,-0.2176655615793395,-0.7265992273620936,-1.11676141760505,6.566666666666666,17.733333333333334,11.874778753980827,10.766666666666667,1,0.3684955060268985
Lai Chau,2024-02-02,20.0,-0.951559258707786,-0.461724496681826,-1.547186828012064,0.3440173643863852,6.75,17.95,11.874778753980827,11.0,1,0.3684955060268985
Lao Cai,2024-02-02,16.9,-0.22279520231276428,-0.461724496681826,-1.33444189451022,-0.38637202660933245,6.716666666666667,17.883333333333333,11.874778753980827,10.933333333333334,1,0.3684955060268985
Tuyen Quang,2024-02-02,23.3,0.2630475019505835,-0.36899959660704623,1.0817327074035816,-0.38637202660933245,6.616666666666667,17.816666666666666,11.874778753980827,10.866666666666667,1,0.3684955060268985
Lang Son,2024-02-02,19.7,1.0727853423894966,-0.41886109947744665,-0.5138542938602496,-1.11676141760505,6.516666666666667,17.716666666666665,11.874778753980827,10.75,1,0.3684955060268985
Bac Kan,2024-02-02,19.1,1.477654262608953,-0.07595392184241181,-1.273657627795407,-1.11676141760505,6.583333333333333,17.766666666666666,11.874778753980827,10.816666666666666,1,0.3684955060268985
Thai Nguyen,2024-02-02,21.7,0.9918115583456053,-0.2666523012414873,-0.07316836017785806,-1.11676141760505,6.566666666666666,17.783333333333335,11.874778753980827,10.816666666666666,1,0.3684955060268985
Yen Bai,2024-02-02,23.3,0.2630475019505835,-0.36899959660704623,1.0817327074035816,-0.38637202660933245,6.633333333333333,17.833333333333332,11.874778753980827,10.883333333333333,1,0.3684955060268985
Son La,2024-02-02,19.9,-2.004218451278373,-0.461724496681826,-0.9393441608639378,0.3440173643863852,6.683333333333334,17.916666666666668,11.874778753980827,10.966666666666667,1,0.3684955060268985
Phu Tho,2024-02-02,28.0,-1.1135068267955686,-0.461724496681826,0.8537917072230343,1.8047961463778204,6.283333333333333,17.95,23.766666666666666,10.966666666666667,1,0.3684955060268985
Bac Giang,2024-02-02,22.1,0.5869426381261488,-0.4039901249371518,0.5802625070063774,-1.11676141760505,6.533333333333333,17.766666666666666,11.874778753980827,10.8,1,0.3684955060268985
Quang Ninh,2024-02-02,23.0,0.6679164221700401,-0.461724496681826,-0.6658149606472812,0.3440173643863852,6.15,17.766666666666666,23.633333333333333,10.766666666666667,1,0.3684955060268985
Bac Ninh,2024-02-02,22.1,0.5869426381261488,-0.4039901249371518,0.5802625070063774,-1.11676141760505,6.55,17.766666666666666,11.874778753980827,10.816666666666666,1,0.3684955060268985
Ha Nam,2024-02-02,22.8,0.910837774301714,-0.4048648881454044,0.36751757350453346,-0.38637202660933245,6.516666666666667,17.833333333333332,11.874778753980827,10.866666666666667,1,0.3684955060268985
Hung Yen,2024-02-02,21.5,0.6679164221700401,-0.4372311268507521,0.09398837328787658,-1.11676141760505,6.483333333333333,17.733333333333334,23.983333333333334,10.766666666666667,1,0.3684955060268985
Thai Binh,2024-02-02,22.1,0.910837774301714,-0.3952424928546254,0.8082035071869248,-1.11676141760505,6.5,17.766666666666666,11.874778753980827,10.816666666666666,1,0.3684955060268985
Nam Dinh,2024-02-02,22.6,0.7488902062139314,-0.38124628152258316,0.8537917072230343,-1.11676141760505,6.516666666666667,17.783333333333335,11.874778753980827,10.816666666666666,1,0.3684955060268985
Ninh Binh,2024-02-02,22.6,0.7488902062139314,-0.38124628152258316,0.8537917072230343,-1.11676141760505,6.533333333333333,17.8,11.874778753980827,10.833333333333334,1,0.3684955060268985
Thanh Hoa,2024-02-02,22.8,0.910837774301714,-0.4048648881454044,0.36751757350453346,-0.38637202660933245,6.533333333333333,17.816666666666666,11.874778753980827,10.866666666666667,1,0.3684955060268985
Nghe An,2024-02-02,16.9,-0.22279520231276428,-0.461724496681826,-1.33444189451022,-0.38637202660933245,6.683333333333334,17.85,11.874778753980827,10.916666666666666,1,0.3684955060268985
Ha Tinh,2024-02-02,22.8,0.9918115583456053,-0.461724496681826,-0.39228576043062424,-0.38637202660933245,6.483333333333333,17.85,23.983333333333334,10.883333333333333,1,0.3684955060268985
Quang Binh,2024-02-02,27.3,-0.5466903384883295,-0.461724496681826,0.7018310404360028,1.0744067553821028,6.283333333333333,17.983333333333334,23.783333333333335,11.0,1,0.3684955060268985
Quang Tri,2024-02-02,21.5,0.6679164221700401,-0.4372311268507521,0.09398837328787658,-1.11676141760505,6.516666666666667,17.75,11.874778753980827,10.783333333333333,1,0.3684955060268985
Thua Thien Hue,2024-02-02,23.9,0.4249950700383662,-0.4381058900590047,-0.39228576043062424,-0.38637202660933245,6.333333333333333,17.783333333333335,23.833333333333332,10.8,1,0.3684955060268985
Quang Nam,2024-02-02,22.7,0.910837774301714,-0.4608497334735734,0.30673330678972105,-0.38637202660933245,6.283333333333333,17.75,23.783333333333335,10.766666666666667,1,0.3684955060268985
Quang Ngai,2024-02-02,22.8,0.8298639902578226,-0.461724496681826,-0.2403250936435927,0.3440173643863852,6.233333333333333,17.716666666666665,23.716666666666665,10.75,1,0.3684955060268985
Binh Dinh,2024-02-02,27.3,-0.22279520231276428,-0.4599749702653208,0.033204106573064184,0.3440173643863852,6.333333333333333,18.083333333333332,23.833333333333332,11.1,1,0.3684955060268985
Phu Yen,2024-02-02,24.2,-1.0325330427516775,-0.461724496681826,-0.5138542938602496,1.0744067553821028,6.233333333333333,17.766666666666666,23.716666666666665,10.8,1,0.3684955060268985
Khanh Hoa,2024-02-02,28.0,-1.1135068267955686,-0.461724496681826,0.8537917072230343,1.8047961463778204,6.3,17.966666666666665,23.8,10.983333333333333,1,0.3684955060268985
Ninh Thuan,2024-02-02,24.2,-1.0325330427516775,-0.461724496681826,-0.5138542938602496,1.0744067553821028,6.2,17.733333333333334,23.683333333333334,10.75,1,0.3684955060268985
Binh Thuan,2024-02-02,27.3,-0.5466903384883295,-0.461724496681826,0.7018310404360028,1.0744067553821028,6.283333333333333,17.966666666666665,23.766666666666666,10.983333333333333,1,0.3684955060268985
Kon Tum,2024-02-02,24.2,-1.0325330427516775,-0.461724496681826,-0.5138542938602496,1.0744067553821028,6.266666666666667,17.8,23.766666666666666,10.816666666666666,1,0.3684955060268985
Gia Lai,2024-02-02,24.2,-1.0325330427516775,-0.461724496681826,-0.5138542938602496,1.0744067553821028,6.25,17.8,23.75,10.816666666666666,1,0.3684955060268985
Dak Lak,2024-02-02,-5.3,1.153759126433388,0.4961412163548146,-0.34669756039451466,-4.038318981587921,7.266666666666667,17.8,11.874778753980827,10.966666666666667,1,0.33985765095512593
Dak Nong,2024-02-02,25.3,-1.1135068267955686,-0.461724496681826,-0.6658149606472812,1.0744067553821028,6.233333333333333,17.866666666666667,23.733333333333334,10.883333333333333,1,0.3684955060268985
Lam Dong,2024-02-02,23.9,0.4249950700383662,-0.4381058900590047,-0.39228576043062424,-0.38637202660933245,6.35,17.783333333333335,23.833333333333332,10.8,1,0.3684955060268985
Binh Phuoc,2024-02-02,27.3,-0.5466903384883295,-0.461724496681826,0.7018310404360028,1.0744067553821028,6.283333333333333,17.983333333333334,23.783333333333335,10.983333333333333,1,0.3684955060268985
Tay Ninh,2024-02-02,28.2,-1.0325330427516775,-0.461724496681826,0.7018310404360028,1.8047961463778204,6.316666666666666,17.983333333333334,23.816666666666666,11.0,1,0.3684955060268985
Binh Duong,2024-02-02,22.7,0.910837774301714,-0.4608497334735734,0.30673330678972105,-0.38637202660933245,6.266666666666667,17.733333333333334,23.766666666666666,10.766666666666667,1,0.3684955060268985
Dong Nai,2024-02-02,22.8,0.9918115583456053,-0.461724496681826,-0.39228576043062424,-0.38637202660933245,6.45,17.816666666666666,23.95,10.866666666666667,1,0.3684955060268985
Ba Ria - Vung Tau,2024-02-02,25.8,0.4249950700383662,-0.461724496681826,1.7959478413026297,0.3440173643863852,6.233333333333333,17.933333333333334,23.733333333333334,10.95,1,0.3684955060268985
Long An,2024-02-02,27.5,-0.7896116906200035,-0.461724496681826,0.15477264000268953,1.0744067553821028,6.366666666666666,18.033333333333335,23.866666666666667,11.066666666666666,1,0.3684955060268985
Tien Giang,2024-02-02,22.9,0.5059688540822574,-0.3952424928546254,0.9145759739378473,-0.38637202660933245,6.566666666666666,17.816666666666666,11.874778753980827,10.85,1,0.3684955060268985
Ben Tre,2024-02-02,27.1,-0.3037689863566556,-0.461724496681826,0.09398837328787658,0.3440173643863852,6.283333333333333,17.983333333333334,23.783333333333335,11.0,1,0.3684955060268985
Tra Vinh,2024-02-02,26.7,-0.06084763422498168,-0.461724496681826,0.30673330678972105,0.3440173643863852,6.283333333333333,18.0,23.783333333333335,11.016666666666667,1,0.3684955060268985
Vinh Long,2024-02-02,27.0,-0.3037689863566556,-0.461724496681826,0.47389004025545545,1.0744067553821028,6.316666666666666,18.016666666666666,23.816666666666666,11.033333333333333,1,0.3684955060268985
Dong Thap,2024-02-02,23.3,0.2630475019505835,-0.36899959660704623,1.0817327074035816,-0.38637202660933245,6.65,17.85,11.874778753980827,10.9,1,0.3684955060268985
An Giang,2024-02-02,22.8,0.8298639902578226,-0.461724496681826,-0.2403250936435927,0.3440173643863852,6.183333333333334,17.716666666666665,23.683333333333334,10.733333333333333,1,0.3684955060268985
Kien Giang,2024-02-02,6.1,-0.14182141826887298,-0.461724496681826,-1.440814361261142,-1.8471508086007677,7.883333333333333,17.566666666666666,0.6,10.8,2,0.31121979588335336
Can Tho,2024-02-02,27.0,-0.3847427704005469,-0.461724496681826,0.2611451067536115,0.3440173643863852,6.316666666666666,18.033333333333335,23.816666666666666,11.05,1,0.3684955060268985
Hau Giang,2024-02-02,13.6,0.10109993386280093,-0.461724496681826,1.0209484406887692,-1.11676141760505,6.65,17.8,11.874778753980827,10.85,1,0.3684955060268985
Soc Trang,2024-02-02,26.7,-0.06084763422498168,-0.4582254438488155,0.9145759739378473,0.3440173643863852,6.3,18.016666666666666,23.8,11.033333333333333,1,0.3684955060268985
Bac Lieu,2024-02-02,26.7,-0.06084763422498168,-0.4582254438488155,0.9145759739378473,0.3440173643863852,6.3,18.05,23.8,11.066666666666666,1,0.3684955060268985
Ca Mau,2024-02-02,27.3,-0.22279520231276428,-0.4599749702653208,0.033204106573064184,0.3440173643863852,6.35,18.083333333333332,23.85,11.1,1,0.3684955060268985
Hanoi,2024-02-03,22.9,0.5059688540822574,-0.33313430506868796,0.7474192404721124,-1.11676141760505,6.55,17.8,0.05,11.433333333333334,2,0.11075481038094522
Ho Chi Minh City,2024-02-03,28.1,-0.7896116906200035,-0.461724496681826,1.1881051741545037,1.8047961463778204,6.266666666666667,17.966666666666665,11.874778753980827,11.65,2,0.11075481038094522
Da Nang,2024-02-03,23.0,0.9918115583456053,-0.461724496681826,-0.7873834940769062,-0.38637202660933245,6.466666666666667,17.866666666666667,11.874778753980827,11.516666666666667,2,0.11075481038094522
Hai Phong,2024-02-03,21.3,0.7488902062139314,-0.42585920514346776,0.09398837328787658,-1.11676141760505,6.483333333333333,17.75,11.874778753980827,11.383333333333333,2,0.11075481038094522
Can Tho,2024-02-03,27.2,-0.5466903384883295,-0.461724496681826,0.6410467737211903,1.0744067553821028,6.316666666666666,18.033333333333335,11.874778753980827,11.733333333333333,2,0.11075481038094522
Dien BienQuang Ninh,2024-02-03,23.6,0.6679164221700401,-0.461724496681826,-0.28591329367970225,0.3440173643863852,6.15,17.766666666666666,11.874778753980827,11.433333333333334,2,0.11075481038094522
Binh Duong,2024-02-03,23.0,0.7488902062139314,-0.461724496681826,0.42830184021934586,0.3440173643863852,6.266666666666667,17.75,11.874778753980827,11.4,2,0.11075481038094522
Ha Giang,2024-02-03,13.9,-0.3037689863566556,-0.461724496681826,1.7959478413026297,-1.11676141760505,6.65,17.816666666666666,0.16666666666666666,11.45,2,0.11075481038094522
Cao Bang,2024-02-03,19.3,1.5586280466528444,-0.277149459740519,-1.0609126942935632,-1.11676141760505,6.566666666666666,17.733333333333334,0.06666666666666667,11.366666666666667,2,0.11075481038094522
Lai Chau,2024-02-03,20.2,-1.6803233151028079,-0.45035257497454173,-1.440814361261142,0.3440173643863852,6.75,17.95,0.26666666666666666,11.6,2,0.11075481038094522
Lao Cai,2024-02-03,19.6,-0.8705854746638947,-0.4582254438488155,-1.3800300945463293,0.3440173643863852,6.716666666666667,17.9,0.21666666666666667,11.533333333333333,2,0.11075481038094522
Tuyen Quang,2024-02-03,23.1,0.5059688540822574,-0.3803715183143305,1.2944776409054262,-0.38637202660933245,6.616666666666667,17.816666666666666,0.11666666666666667,11.466666666666667,2,0.11075481038094522
Lang Son,2024-02-03,19.4,0.910837774301714,-0.4494778117662891,-0.5594424938963589,-1.11676141760505,6.5,17.716666666666665,0.016666666666666666,11.35,2,0.11075481038094522
Bac Kan,2024-02-03,19.2,1.6396018306967357,-0.026092418972011314,-1.7143435614777989,-1.8471508086007677,6.566666666666666,17.783333333333335,0.08333333333333333,11.416666666666666,2,0.11075481038094522
Thai Nguyen,2024-02-03,21.7,0.9918115583456053,-0.2858970918230454,0.033204106573064184,-1.11676141760505,6.566666666666666,17.783333333333335,0.06666666666666667,11.433333333333334,2,0.11075481038094522
Yen Bai,2024-02-03,23.1,0.5059688540822574,-0.3803715183143305,1.2944776409054262,-0.38637202660933245,6.633333333333333,17.85,0.13333333333333333,11.483333333333333,2,0.11075481038094522
Son La,2024-02-03,17.5,-2.6520087236295034,-0.461724496681826,-0.5594424938963589,0.3440173643863852,6.683333333333334,17.916666666666668,0.2,11.566666666666666,2,0.11075481038094522
Phu Tho,2024-02-03,28.1,-0.7896116906200035,-0.461724496681826,1.1881051741545037,1.8047961463778204,6.283333333333333,17.966666666666665,11.874778753980827,11.65,2,0.11075481038094522
Bac Giang,2024-02-03,22.1,0.5059688540822574,-0.420610625893952,0.6410467737211903,-1.11676141760505,6.533333333333333,17.766666666666666,0.03333333333333333,11.416666666666666,2,0.11075481038094522
Quang Ninh,2024-02-03,23.6,0.6679164221700401,-0.461724496681826,-0.28591329367970225,0.3440173643863852,6.15,17.766666666666666,11.874778753980827,11.433333333333334,2,0.11075481038094522
Bac Ninh,2024-02-03,22.1,0.5059688540822574,-0.420610625893952,0.6410467737211903,-1.11676141760505,6.533333333333333,17.783333333333335,0.05,11.416666666666666,2,0.11075481038094522
Ha Nam,2024-02-03,22.9,0.910837774301714,-0.36812483339879354,0.6410467737211903,-0.38637202660933245,6.516666666666667,17.833333333333332,0.016666666666666666,11.483333333333333,2,0.11075481038094522
Hung Yen,2024-02-03,21.3,0.7488902062139314,-0.42585920514346776,0.09398837328787658,-1.11676141760505,6.483333333333333,17.733333333333334,11.874778753980827,11.383333333333333,2,0.11075481038094522
Thai Binh,2024-02-03,21.6,0.9918115583456053,-0.39436772964637273,1.0817327074035816,-1.11676141760505,6.5,17.783333333333335,0.016666666666666666,11.416666666666666,2,0.11075481038094522
Nam Dinh,2024-02-03,22.0,0.910837774301714,-0.3803715183143305,0.9145759739378473,-1.11676141760505,6.516666666666667,17.8,0.016666666666666666,11.433333333333334,2,0.11075481038094522
Ninh Binh,2024-02-03,22.0,0.910837774301714,-0.3803715183143305,0.9145759739378473,-1.11676141760505,6.516666666666667,17.816666666666666,0.03333333333333333,11.45,2,0.11075481038094522
